brand,rating,review,date_experience
Shein,1,"Je met une étoile ne pouvant en mettre 0Il y a plusieurs mois je retourne un colis par mondial Relay,d une valeur de 95€, et la SHEIN me dit que j ai retourné un colis Vide ,des voleurs chez eux.De nouveau aujourd'hui sachet ouvert, manque un produit,on le dit de retourner le sachet ouvert,et là on me répond par une réponse formaté,''Veuillez vérifier votre colis,tous les articles sont corrects.Le colis avec le sachet vide,ils ont demandé à ce que je le retourne ,ils sont IDIOTS OU PAS",04 février 2025
Shein,1,La couleur reçu n’est pas la même que la couleur que j’ai commandé sur 35 qte !!!,16 janvier 2025
Shein,1,Je n’ai pas reçu ma commande on me la volé,16 janvier 2025
Shein,3,Lampe cassée à arriver,01 février 2025
Shein,1,Une étoile car je ne peux pas mettre moins.Service client déplorable et pourtant cliente fidèle.Impossibilité de valider un retour alors que j'étais dans les temps et ils m'ont clairement baladée jusqu'à ce que le délai soit dépassé.,03 février 2025
Shein,1,Je n’es jamais reçu mon colis qui devrait être livré le 12/12/24. Étant ce jour chez moi j’ai attendu le colis puis vérifié dans toute les boîte aux lettres et Même me rendant à la poste je ne trouve pas mon colis. Puis vue que je partais en vacances le jour suivant ne pouvant pas faire une réclamation les jours suivants je perds mon colis super. 👏🏼,12 décembre 2024
Shein,1,Photo mensongères sur les produits faux avis,30 janvier 2025
Shein,1,"Le service clientèle répond mais comme cela l'arrange, Je leur ai prouvé par copie facture copie messages qu'il y avait un souci sur deux articles et ils ont terminé par me dire que j'avais dépassé les 90 jours pour réclamation. Je leur ai prouvé qu'il n'y avait pas 90 jours mais rien a fait. Et maintenant donc ce jour depuis début janvier Ils m'envoient un message ""si on peut répondre à vos questions"" tout ceci n'est pas trés professionnel",03 février 2025
Shein,2,Non conforme  Pointure chaussure trop grande,01 février 2025
Shein,2,on m'a envoyé 2 paires de boucles d'oreille qui  ne correspondaient pas de tout à ce que j'ai commandé ...,18 janvier 2025
Shein,1,Ma commande passé et écrit livré le 18 janvier et je ne les jamais reçu alors que je vous ais envoyer des messages c honteux par contre j ai bien été débité!!!!,18 janvier 2025
Shein,3,"Je suis la moite satisfaite, car malheureusement souvent les vêtements sont petits.",18 janvier 2025
Shein,1,Un article cassé,01 février 2025
Shein,1,"Vêtements qui sentent très mauvais malgré plusieurs lavages, impossible à porter tellement ça empeste. Vous mettez quoi dans vos vêtements ? Je n'ai ce problème qu'avec les vêtements que j'achète chez Shein...",03 février 2025
Shein,1,J'ai commandé deux tasses mélangeuses en dans l'une d'elle il manquait l'hélice aimanté donc impossible de la faire fonctionner.,01 février 2025
Shein,1,Un livreur m'a cassé le barillet de la boîte aux lettres,18 janvier 2025
Shein,1,"Très déçue par ma dernière commande. Les articles commandés, un pull très joli et un pantalon,, les longueurs annonces sur le site  ne correspondent pas à la réalité, ils manquait plusieurs centimètres du coup trop court. Par ailleurs une partie de la commande toujours en attente qui semble rencontrer un problème d'acheminement et impossible de l'annuler .",18 janvier 2025
Shein,3,"Mauvais articles reçus ,1 autre défectueux",01 février 2025
Shein,1,Des voleurs qui rembourse pas quand on se fait voler notre colis.,18 janvier 2025
Shein,1,Le temps de livraison est vraiment trop longue. Et le site à beaucoup moins de réductions par rapport à d'autres sites qui sont plus gratifiant et qui font des ajustements de prix ce qui est vraiment agréable.,01 février 2025
Shein,1,Colis ouvert avant la livraison,01 février 2025
Shein,3,"Au niveau de la livraison quand le livreur soit disant m à appeler il à menti.Très difficile d avoir un contact .Ont devrait avoir un numéro pour pouvoir l appeler de suite. À part ça dommage,  je suis toujours vite livrée avant même la date prévue. Ce que j apprécie. Les produits rien à dire.",18 janvier 2025
Shein,1,Service client zéro jamais reçu mon colis et il me le remplace même pas une honte jamais vue un service après vent comme sa je recommande vraiment pas se site,04 janvier 2025
Shein,3,La livraison parfaite mais j’ai retourné des articles qui ne convenaient pas,31 janvier 2025
Shein,1,"Voici un résumé de ce qui s'est passé. A ce jour le site ne m'a toujours pas renvoyé l'objet manquant ni de remboursement Bonjour,Effectivement, à la réception du colis je me suis rendue compte qu'il me manquait un article dans le colis, et donc j'ai crû qu'il allait arriver quelques jours plus tard , comme précisé sur le site, mais ne précise pas où voir cette information. Et c'est l'une des raisons pour laquelle j'ai attendu de voir si le reste de ma commande allait arriver quelques jours plus tard et voyant que ce n'était pas le cas j'ai contacté vos services.Je tiens à vous préciser que l'erreur viens de votre service de préparation des commande, avant tout. Sonc si cette erreur n'avais pas ete commise je n'aurai pas eu a faire cette réclamation, à savoir le remboursement de l'article manquant ou l'envoi de cet article..Et pour finir, je tiens à vous préciser que je n'ai pas pu faire de réclamation avant car je suis rentrée à l'hôpital pour des problèmes de santé.Donc pour toutes ces raisons je souhaite fortement que vous trouviez une solution pour régler au plus vite cette réclamation.Dans l'attente de vous lire.",20 janvier 2025
Shein,1,"Je suis choquée, j'ai dépensé des centaines et centaines d'euros sur ce site... Puis j'ai eu un colis noté ""livré"", mais qui n'était pas dans ma boîte aux lettres.Le service client ne veut rien entendre. Ils veulent des ""preuves"" mais quoi comme preuve en fait ? Une photo de ma boite aux lettres vide ? Forcément le colis a été noté livré donc je ne peux rien faire !Ils me disent qu'il a été signé mais je n'ai JAMAIS signé pour ce colis (surtout qu'il a été déposé dans la boite aux lettres)Je trouve ça ridicule de perdre un client comme ça, c'est ma première réclamation et mon premier problème avec eux, et il suffirait qu'ils me renvoient ma commande et basta.Et bien sûr : ils vont répondre à ce commentaire avec un copier coller pour me dire d'aller parler à leur robot inutile.Et au fait, j'ai 2 gros compte Tiktok : un avec 20 000 abonnés et un avec 200 000 abonnés, je me ferais une joie de raconter cette expérience à mes abonnés.",02 février 2025
Shein,2,Je ne m'attendais pas que les supports à bougies soient aussi étroite en diamètre on ne peut même pas y mettre une bougies ronde comme sur la présentation  sur le site. Ne correspond pas à la présentation photos sur le site.,16 janvier 2025
Shein,1,Arnaqueurs voleurs,17 janvier 2025
Shein,1,"Commande passée le 16/01 a été spit disant livrée le 25/01 mais rien dans la boite aux lettres, nous avions verifié le jour même car nous attendons ce colis pour la baby shower de notre bébé. Nous avons signalé malheureusement SHEIN ne souhaite pas rembourser car pour eux le colis a été livré. Je suis vraiment déçue du traitement de ma demande.",16 janvier 2025
Shein,1,Je suis très déçu du service après vente Commande bloc de construction qui s avéré incomplet et des pièces ne sont pas de la bonne couleur j envoie des photos mais rien ne bouge,17 janvier 2025
Shein,3,Quelques produits sans qualité mais d’autres au contraire de bonne qualité et utiles!,31 janvier 2025
Shein,1,"Ce qui ne s’est pas bien passé, c’est que je n’ai pas reçu mes deux commandes sachant que c’était marqué livré … ils ne prennent pas le temps d écouter et de comprendre que la personne a pu voler mes deux colis …",17 janvier 2025
Shein,1,"Au début j’adore shein étais super, bonne livraison toujours à l’heure et jamais de problème jusque ses 2 dernières mois j’ai commander en novembre je n’est jamais reçu, j’ai étais remboursé! Mais commander en décembre actuellement le 2 février jamais reçu de commande le site de livraison n’indique rien depuis 2 semaines, je demande à plusieurs reprise une remboursement on me le refuse shein et a éviter depuis bien longtemps",02 décembre 2024
Shein,1,Les trois que j’ai acheté sont de très mauvaises qualités,17 janvier 2025
Shein,1,Le livreur prend une photo de mon colis devant ma boites aux lettres est quand je vais chercher mon colis il n est pas dans ma boite aux lettres,31 janvier 2025
Shein,3,"Décevante, la house pour le repas a eu une hanse de cassée, de décousue à peine sortie du sachet de livraison..",31 janvier 2025
Shein,1,Un colis Jamais livré qui devait être livré avec confirmation par code Le colis a été déposé soit disant dans la boîte aux lettre alors ok une photo ne prouve rien surtout qu’il est facile de repartir avec Refus de SHEIN de geste ou de remboursement Très en colère alors que j’étais plutôt bonne cliente,17 janvier 2025
Shein,3,commande reçus rapidement mais reçus cassée,17 janvier 2025
Shein,1,"Le kiosque mondial relais n’a pas voulu recevoir mon colis car c’est grand alors que lors de ma validation de commande le mondial relais était dans les propositions disponibles J’ai passé une semaine à appeler le transporteur local et SHEIN mais jamais ils ont essayé de trouver un moyens de me faciliter la recuperation de mon colis, du coup j’étais obligé d’aller à l’entrepôt de chronopost a l’autre bout de la ville alors que mes enfants était malades, c’est la personne qui m’a reçu à l’entrepôt qui a Pitié de moi du coup il m’a dit qu’il va reprogrammer ma livraison et que je la récupérerai dans un relais plus pré de chez moi, SHEIN devrait faire du tri avec ses mondial relais car si on choisi un mondial relais à 2 minutes de chez nous c’est pas pour rien.",31 janvier 2025
Shein,1,"Je suis handicapé . Quand je commande quelques choses sur Schein je paye toujours 3,90 euros pour être livré à mon domicile . Ma dernière commande à été livré dans un point relais ! sois disant que le livreur ne pouvais pas livrer chez moi ... Alors qu'habituellement il le fait . Du coup j'ai pris ma chaise roulante et ai fait 800 mètres sous la pluie pour récupérer mon colis . J'ai essayé de contacter le service client qui nous coupe le Chat sans donner une réponse ni rembourser les frais de livraison . Pour moi Schein c'est fini !",01 février 2025
Shein,1,Ce sont des voleurs,16 janvier 2025
Shein,1,Article de mauvaise qualités,30 janvier 2025
Shein,3,En général cela se passe bien .Cela me arrivé que je n'ai jamais reçu mon colis malgré c'est marqué livré. Aucun numéro de téléphone pour vous joindre et vous mettre au courant que je n'ai jamais reçu mon colis et ni me faire remboursé un montant de 60 € . Très déçu heureusement on peut faire livrer à un point relais pour éviter ce type de problème. Au niveau la qualité des vêtements ça va. J'avais commandé des étagère pour les rangements des fruits et légumes étagère est arrivé très défectueuses toute tordue. Une fois déballé impossible de remettre dans l'emballage qui a fait que j'ai dû le jeter et perdu un montant de 35 €. Je vous demande de vérifier vos marchandises avant l'expédition.Ce serait bien vérifier vos marchandises avant de l'expédier car c'est un,16 janvier 2025
Shein,1,"J’ai reçu des bottines sales , remplies de toiles d’araignées, moisies …",08 janvier 2025
Shein,2,Bonjour la robe n ait pas comme sur la photo elle devait être en paillettes se n ait pas le ça,30 janvier 2025
Shein,1,J attend toujours depuis octobre un remboursement de la robe 34 euro 79,16 janvier 2025
